locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
ECD_02294	ECD_02294	1	CP001509	2382396	2383433	-		aminopeptidase
ECD_02295	ECD_02295	1	CP001509	2383433	2384518	-		Xaa-Pro aminopeptidase
ECD_02296	ECD_02296	1	CP001509	2384533	2385780	-		putative enzyme IIC component of PTS
ECD_02297	ECD_02297	1	CP001509	2385802	2386128	-		putative enzyme IIB component of PTS
ECD_02298	ECD_02298	1	CP001509	2386347	2387312	-		glucokinase
ECD_02299	ECD_02299	1	CP001509	2387516	2388772	+		putative ion channel protein
ECD_02300	ECD_02300	1	CP001509	2388887	2389213	+		DUF2502 family putative periplasmic protein
ECD_02301	ECD_02301	1	CP001509	2389354	2390592	-		manganese/divalent cation transporter
ECD_02302	ECD_02302	1	CP001509	2390928	2392130	+		nucleoside (except guanosine) transporter
ECD_02303	ECD_02303	1	CP001509	2392180	2394369	-		putative diguanylate cyclase
ECD_t00039	ECD_t00039	5	CP001509	2394578	2394653	-		tRNA-Ala
ECD_t00040	ECD_t00040	5	CP001509	2394693	2394768	-		tRNA-Ala
ECD_02304	ECD_02304	1	CP001509	2395004	2395348	+		DUF1323 family putative DNA-binding protein
ECD_02305	ECD_02305	1	CP001509	2395350	2395742	+		DUF1323 family putative DNA-binding protein
ECD_02306	ECD_02306	1	CP001509	2395794	2397209	-		glutamyl-tRNA synthetase
ECD_t00041	ECD_t00041	5	CP001509	2397468	2397543	+		tRNA-Val
ECD_t00042	ECD_t00042	5	CP001509	2397588	2397663	+		tRNA-Val
ECD_t00043	ECD_t00043	5	CP001509	2397710	2397785	+		tRNA-Val
ECD_t00044	ECD_t00044	5	CP001509	2397790	2397865	+		tRNA-Lys
ECD_02307	ECD_02307	1	CP001509	2397985	2398326	+		hypothetical protein
ECD_02308	ECD_02308	1	CP001509	2398317	2399243	-		transcriptional regulator of yefH
ECD_02309	ECD_02309	1	CP001509	2399333	2400331	+		putative inorganic ion transporter
ECD_02310	ECD_02310	1	CP001509	2400328	2400546	-		DUF3820 family protein
ECD_02311	ECD_02311	1	CP001509	2400548	2402563	-		DNA ligase, NAD(+)-dependent
ECD_02312	ECD_02312	1	CP001509	2402634	2403620	-		FtsZ stabilizer
ECD_02313	ECD_02313	1	CP001509	2403850	2404611	+		sulfate transporter, sulfite inhibited
ECD_02314	ECD_02314	1	CP001509	2404796	2405767	+		cysteine synthase A, O-acetylserine sulfhydrolase A subunit
ECD_02315	ECD_02315	1	CP001509	2406151	2406408	+		phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr)
ECD_02316	ECD_02316	1	CP001509	2406453	2408180	+		PEP-protein phosphotransferase of PTS system (enzyme I)
ECD_02317	ECD_02317	1	CP001509	2408221	2408730	+		glucose-specific enzyme IIA component of PTS
ECD_02318	ECD_02318	1	CP001509	2408773	2409624	-		pyridoxal-pyridoxamine kinase/hydroxymethylpyrimidine kinase
ECD_02319	ECD_02319	1	CP001509	2409729	2410103	+		uncharacterized protein
ECD_02320	ECD_02320	1	CP001509	2410136	2410870	+		WGR domain protein
ECD_02321	ECD_02321	1	CP001509	2411075	2411986	-		cysteine synthase B (O-acetylserine sulfhydrolase B)
ECD_02322	ECD_02322	1	CP001509	2412120	2413217	-		sulfate/thiosulfate transporter subunit
ECD_02323	ECD_02323	1	CP001509	2413207	2414082	-		sulfate/thiosulfate ABC transporter permease
ECD_02324	ECD_02324	1	CP001509	2414082	2414915	-		sulfate/thiosulfate ABC transporter permease
ECD_02325	ECD_02325	1	CP001509	2414915	2415931	-		thiosulfate-binding protein
ECD_02326	ECD_02326	1	CP001509	2416235	2417026	-		furfural resistance protein, putative short-chain oxidoreductase
ECD_02327	ECD_02327	1	CP001509	2417155	2418012	-		repressor for murPQ, MurNAc 6-P inducible
ECD_02328	ECD_02328	1	CP001509	2418176	2419072	+		N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase
ECD_02329	ECD_02329	1	CP001509	2419076	2420500	+		N-acetylmuramic acid permease, EIIBC component, PTS system
ECD_02330	ECD_02330	1	CP001509	2420418	2420594	+		penicillin binding protein PBP4B; weak DD-carboxypeptidase activity
ECD_02331	ECD_02331	1	CP001509	2420680	2421579	-		porphyrinogen oxidase, cytoplasmic
ECD_02332	ECD_02332	1	CP001509	2421675	2422250	-		RpoE-regulated lipoprotein
ECD_02333	ECD_02333	1	CP001509	2422457	2422906	-		inner membrane protein
ECD_02334	ECD_02334	1	CP001509	2422893	2423318	-		GNAT family putative N-acetyltransferase
ECD_02335	ECD_02335	1	CP001509	2423532	2424401	+		N-acetylmuramoyl-l-alanine amidase I
ECD_02336	ECD_02336	1	CP001509	2424405	2425304	+		coproporphyrinogen III oxidase
ECD_02337	ECD_02337	1	CP001509	2425310	2426362	-		eut operon transcriptional activator, AraC family
ECD_02338	ECD_02338	1	CP001509	2426408	2426908	-		putative ethanol utilization carboxysome structural protein
ECD_02339	ECD_02339	1	CP001509	2426921	2427580	-		putative ethanol utilization carboxysome structural protein
ECD_02340	ECD_02340	1	CP001509	2427590	2428477	-		ethanolamine ammonia-lyase, small subunit (light chain)
ECD_02341	ECD_02341	1	CP001509	2428498	2429859	-		ethanolamine ammonia-lyase, large subunit, heavy chain
ECD_02342	ECD_02342	1	CP001509	2429871	2431274	-		reactivating factor for ethanolamine ammonia lyase
ECD_02343	ECD_02343	1	CP001509	2431271	2432497	-		ethanolamine transporter
ECD_02344	ECD_02344	1	CP001509	2432814	2434001	-		ethanol dehydrogenase involved in ethanolamine utilization; aldehyde reductase
ECD_02345	ECD_02345	1	CP001509	2433991	2434827	-		ethanolamine utilization protein, HSP70/actin superfamily protein
ECD_02346	ECD_02346	1	CP001509	2434838	2436241	-		aldehyde oxidoreductase, ethanolamine utilization protein
ECD_02347	ECD_02347	1	CP001509	2436253	2436540	-		Ethanolamine catabolic microcompartment shell protein
ECD_02348	ECD_02348	1	CP001509	2436647	2436940	-		ethanolamine utilization protein, putative carboxysome structural protein
ECD_02349	ECD_02349	1	CP001509	2436979	2437995	-		phosphate acetyltransferase
ECD_02350	ECD_02350	1	CP001509	2437985	2438794	-		cobalamin adenosyltransferase involved in ethanolamine utilization
ECD_02351	ECD_02351	1	CP001509	2438791	2439492	-		RmlC-like cupin domain protein
ECD_02352	ECD_02352	1	CP001509	2439467	2439946	-		putative P-loop NTPase ethanolamine utilization protein
ECD_02353	ECD_02353	1	CP001509	2439959	2440294	-		putative ethanol utilization carboxysome structural protein
ECD_02354	ECD_02354	1	CP001509	2440587	2442866	-		malic enzyme: putative oxidoreductase/phosphotransacetylase
ECD_02355	ECD_02355	1	CP001509	2443155	2444105	+		transaldolase A
ECD_02356	ECD_02356	1	CP001509	2444125	2446128	+		transketolase 2, thiamine triphosphate-binding
ECD_02357	ECD_02357	1	CP001509	2446223	2447266	-		DUF1176 family protein
ECD_02358	ECD_02358	1	CP001509	2447392	2447967	-		GDP-mannose pyrophosphatase
ECD_02359	ECD_02359	1	CP001509	2448035	2450014	-		putative oxidoreductase, FeS binding subunit/NAD/FAD-binding subunit
ECD_02360	ECD_02360	1	CP001509	2450220	2451920	+		sensory histidine kinase in two-component regulatory system with NarP
ECD_02361	ECD_02361	1	CP001509	2452084	2455197	+		aminoglycoside/multidrug efflux system
ECD_04339	ECD_04339	1	CP001509	2455296	2455355	-		stress-induced small enterobacterial protein
ECD_02362	ECD_02362	1	CP001509	2455736	2456092	+		putative ArsC family reductase
ECD_02363	ECD_02363	1	CP001509	2456096	2457223	+		N-succinyl-diaminopimelate deacylase
ECD_02364	ECD_02364	1	CP001509	2457251	2457451	+		putative membrane protein, UPF0370 family
ECD_02365	ECD_02365	1	CP001509	2457561	2458259	-		palmitoyl-CoA esterase activity, uncertain physiological substrate
ECD_02366	ECD_02366	1	CP001509	2458333	2460348	-		elongator methionine tRNA (ac4C34) acetyltransferase
ECD_02367	ECD_02367	1	CP001509	2460363	2461226	-		putative neutral zinc metallopeptidase
ECD_02368	ECD_02368	1	CP001509	2461394	2462107	-		phosphoribosylaminoimidazole-succinocarboxamide synthetase
ECD_02369	ECD_02369	1	CP001509	2462320	2463354	-		BamABCDE complex OM biogenesis lipoprotein
ECD_02370	ECD_02370	1	CP001509	2463371	2464249	-		dihydrodipicolinate synthase
ECD_02371	ECD_02371	1	CP001509	2464395	2464967	+		transcriptional repressor, regulatory protein accessory to GcvA
ECD_02372	ECD_02372	1	CP001509	2464967	2465437	+		peroxiredoxin; thiol peroxidase, thioredoxin-dependent
ECD_02373	ECD_02373	1	CP001509	2465690	2466307	+		hydrogenase 4, 4Fe-4S subunit
ECD_02374	ECD_02374	1	CP001509	2466307	2468325	+		hydrogenase 4, membrane subunit
ECD_02376	ECD_02376	1	CP001509	2469385	2470734	+		hydrogenase 4, membrane subunit
ECD_02377	ECD_02377	1	CP001509	2470749	2471399	+		hydrogenase 4, membrane subunit
ECD_02378	ECD_02378	1	CP001509	2471404	2472984	+		hydrogenase 4, membrane subunit
ECD_02379	ECD_02379	1	CP001509	2472974	2474641	+		hydrogenase 4, subunit
ECD_02380	ECD_02380	1	CP001509	2474651	2475190	+		hydrogenase 4, Fe-S subunit
ECD_02381	ECD_02381	1	CP001509	2475187	2475945	+		hydrogenase 4, Fe-S subunit
ECD_02382	ECD_02382	1	CP001509	2475938	2476351	+		putative processing element hydrogenase 4
ECD_02383	ECD_02383	1	CP001509	2476381	2478393	+		hydrogenase-4 transcriptional activator
ECD_02384	ECD_02384	1	CP001509	2478415	2479263	+		putative formate transporter
ECD_02385	ECD_02385	1	CP001509	2479301	2480362	-		putative UPF0118 family inner membrane permease
ECD_02386	ECD_02386	1	CP001509	2480575	2482038	+		OM protein maintenance and assembly metalloprotease and chaperone, periplasmic
ECD_02387	ECD_02387	1	CP001509	2482059	2482418	+		putative oxidoreductase
ECD_02388	ECD_02388	1	CP001509	2482556	2483302	-		ATPase regulatory factor involved in DnaA inactivation
ECD_02389	ECD_02389	1	CP001509	2483352	2484641	-		uracil permease
ECD_02390	ECD_02390	1	CP001509	2484727	2485353	-		uracil phosphoribosyltransferase
ECD_02391	ECD_02391	1	CP001509	2485678	2486715	+		phosphoribosylaminoimidazole synthetase
ECD_02392	ECD_02392	1	CP001509	2486715	2487353	+		phosphoribosylglycinamide formyltransferase 1
ECD_02393	ECD_02393	1	CP001509	2487524	2489590	+		polyphosphate kinase, component of RNA degradosome
ECD_02394	ECD_02394	1	CP001509	2489595	2491136	+		exopolyphosphatase
ECD_02395	ECD_02395	1	CP001509	2491175	2493418	-		cyclic-di-GMP phosphodiesterase, anaerobic
ECD_02396	ECD_02396	1	CP001509	2493770	2493961	+		uncharacterized protein
ECD_02397	ECD_02397	1	CP001509	2494272	2494790	+		outer membrane integrity lipoprotein
ECD_02398	ECD_02398	1	CP001509	2494806	2495345	+		nalidixic acid resistance protein, putative periplasmic protein
ECD_02399	ECD_02399	1	CP001509	2495438	2497015	-		GMP synthetase (glutamine aminotransferase)
ECD_02400	ECD_02400	1	CP001509	2497084	2498550	-		IMP dehydrogenase
ECD_02401	ECD_02401	1	CP001509	2498712	2500082	+		exonuclease VII, large subunit
ECD_02402	ECD_02402	1	CP001509	2500079	2500294	-		DUF1407 family protein
ECD_02403	ECD_02403	1	CP001509	2500364	2501836	-		GTPase; multicopy suppressor of ftsJ
ECD_02404	ECD_02404	1	CP001509	2501954	2503132	-		BamABCDE complex OM biogenesis lipoprotein
ECD_02405	ECD_02405	1	CP001509	2503143	2503763	-		ancillary SecYEG translocon subunit; putative anti-RcsB factor
ECD_02406	ECD_02406	1	CP001509	2503781	2505055	-		histidyl tRNA synthetase
ECD_02407	ECD_02407	1	CP001509	2505166	2506284	-		1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase
ECD_02408	ECD_02408	1	CP001509	2506311	2507324	-		MreB assembly cytoskeletal protein
ECD_02409	ECD_02409	1	CP001509	2507609	2508763	-		dual specificity 23S rRNA m(2)A2503, tRNA m(2)A37 methyltransferase, SAM-dependent
ECD_02410	ECD_02410	1	CP001509	2508913	2509344	-		multifunctional nucleoside diphosphate kinase and apyrimidinic endonuclease and 3'-phosphodiesterase
ECD_02411	ECD_02411	1	CP001509	2509493	2511805	-		penicillin-insensitive murein repair transglycosylase; inactive transpeptidase domain protein
ECD_02412	ECD_02412	1	CP001509	2511806	2516767	-		bacterial alpha2-macroglobulin colonization factor ECAM; anti-host protease defense factor; periplasmic inner membrane-anchored lipoprotein
ECD_02413	ECD_02413	1	CP001509	2516974	2517819	+		3-mercaptopyruvate sulfurtransferase
ECD_04290	ECD_04290	1	CP001509	2517903	2518424	+		transposase
ECD_04289	ECD_04289	1	CP001509	2518421	2519260	+		transposase
ECD_04342	ECD_04342	1	CP001509	2519621	2519737	-		hypothetical protein
ECD_02414	ECD_02414	1	CP001509	2520082	2520858	-		rhodanase-like enzyme, sulfur transfer from thiosulfate
ECD_02415	ECD_02415	1	CP001509	2521000	2522283	-		aminopeptidase B
ECD_02416	ECD_02416	1	CP001509	2522341	2522541	-		Fe(2+) donor and activity modulator for cysteine desulfurase
ECD_02417	ECD_02417	1	CP001509	2522553	2522888	-		[2Fe-2S] ferredoxin
ECD_02418	ECD_02418	1	CP001509	2522890	2524740	-		DnaK-like molecular chaperone specific for IscU
ECD_02419	ECD_02419	1	CP001509	2524757	2525272	-		HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB
ECD_02420	ECD_02420	1	CP001509	2525368	2525691	-		FeS cluster assembly protein
ECD_02421	ECD_02421	1	CP001509	2525708	2526094	-		iron-sulfur cluster assembly scaffold protein
ECD_02422	ECD_02422	1	CP001509	2526122	2527336	-		cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent
ECD_02423	ECD_02423	1	CP001509	2527448	2527936	-		isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor
ECD_02424	ECD_02424	1	CP001509	2528388	2529128	-		tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent
ECD_02425	ECD_02425	1	CP001509	2529247	2530050	+		inositol monophosphatase
ECD_02426	ECD_02426	1	CP001509	2530195	2531049	+		putative S9 family prolyl oligopeptidase
ECD_02427	ECD_02427	1	CP001509	2531240	2532520	+		stationary phase inducible protein
ECD_02428	ECD_02428	1	CP001509	2532512	2533651	-		putative 3-phenylpropionic transporter
ECD_02429	ECD_02429	1	CP001509	2533811	2534701	-		hca operon transcriptional regulator
ECD_02430	ECD_02430	1	CP001509	2534837	2536198	+		3-phenylpropionate dioxygenase, large (alpha) subunit
ECD_02431	ECD_02431	1	CP001509	2536195	2536713	+		3-phenylpropionate dioxygenase, small (beta) subunit
ECD_02432	ECD_02432	1	CP001509	2536713	2537033	+		3-phenylpropionate dioxygenase, ferredoxin subunit
ECD_02433	ECD_02433	1	CP001509	2537030	2537842	+		2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase
ECD_02434	ECD_02434	1	CP001509	2537852	2539054	+		phenylpropionate dioxygenase, ferredoxin reductase subunit
ECD_02435	ECD_02435	1	CP001509	2539151	2539573	+		DoxX family inner membrane protein
ECD_02436	ECD_02436	1	CP001509	2539621	2540493	-		mutarotase superfamily protein, YphB family
ECD_02437	ECD_02437	1	CP001509	2540505	2541566	-		putative Zn-dependent NAD(P)-binding oxidoreductase
ECD_02438	ECD_02438	1	CP001509	2541632	2542630	-		putative sugar ABC transporter permease
ECD_02439	ECD_02439	1	CP001509	2542655	2544166	-		putative sugar ABC transporter ATPase
ECD_02440	ECD_02440	1	CP001509	2544189	2545172	-		putative sugar ABC transporter periplasmic binding protein
ECD_02441	ECD_02441	1	CP001509	2545269	2548550	-		DUF4380 domain-containing TPR repeat protein
ECD_02442	ECD_02442	1	CP001509	2548668	2549861	+		putative DNA-binding transcriptional regulator
ECD_02443	ECD_02443	1	CP001509	2550059	2551312	-		serine hydroxymethyltransferase
ECD_02444	ECD_02444	1	CP001509	2551640	2552830	+		fused nitric oxide dioxygenase/dihydropteridine reductase 2
ECD_02445	ECD_02445	1	CP001509	2552875	2553213	-		regulatory protein P-II for glutamine synthetase
ECD_02446	ECD_02446	1	CP001509	2553274	2554608	-		response regulator regulating glmY sRNA in two-component system with sensor protein GlrK
ECD_02447	ECD_02447	1	CP001509	2554598	2555311	-		putative outer membrane protein modulating the QseEF response
ECD_02448	ECD_02448	1	CP001509	2555476	2556903	-		sensor protein kinase regulating glmY sRNA in two-component system with response regulator GlrR
ECD_02449	ECD_02449	1	CP001509	2557479	2561366	-		phosphoribosylformyl-glycineamide synthetase
ECD_02451	ECD_02451	1	CP001509	2563190	2563465	+		IS1 protein InsA
ECD_02452	ECD_02452	1	CP001509	2563384	2563887	+		IS1 protein InsB
ECD_02453	ECD_02453	1	CP001509	2563953	2564489	-		tRNA-specific adenosine deaminase
ECD_02454	ECD_02454	1	CP001509	2564514	2565149	-		phosphatidylglycerophosphatase C, membrane bound
ECD_02455	ECD_02455	1	CP001509	2565358	2566206	+		putative DNA-binding transcriptional regulator
ECD_02456	ECD_02456	1	CP001509	2566262	2566522	+		putative 4Fe-4S cluster-containing protein
ECD_04345	ECD_04345	1	CP001509	2566716	2566796	-		toxic membrane protein
ECD_04346	ECD_04346	1	CP001509	2566793	2566945	-		hypothetical protein
ECD_02457	ECD_02457	1	CP001509	2567217	2567597	-		holo-[acyl-carrier-protein] synthase 1
ECD_02458	ECD_02458	1	CP001509	2567597	2568328	-		pyridoxine 5'-phosphate synthase
ECD_02459	ECD_02459	1	CP001509	2568340	2569068	-		gap repair protein
ECD_02460	ECD_02460	1	CP001509	2569080	2569985	-		membrane-associated, 16S rRNA-binding GTPase
ECD_02461	ECD_02461	1	CP001509	2569982	2570662	-		RNase III
ECD_02462	ECD_02462	1	CP001509	2570935	2571909	-		leader peptidase (signal peptidase I)
ECD_02463	ECD_02463	1	CP001509	2571925	2573724	-		back-translocating elongation factor EF4, GTPase
ECD_02464	ECD_02464	1	CP001509	2573922	2574401	-		SoxR iron-sulfur cluster reduction factor component
ECD_02465	ECD_02465	1	CP001509	2574398	2575354	-		anti-sigma E factor, binds RseA
ECD_02466	ECD_02466	1	CP001509	2575354	2576004	-		anti-sigma factor
ECD_02467	ECD_02467	1	CP001509	2576037	2576612	-		RNA polymerase sigma E factor
ECD_02468	ECD_02468	1	CP001509	2577020	2578642	+		quinolinate synthase, L-aspartate oxidase (B protein) subunit
ECD_02469	ECD_02469	1	CP001509	2578627	2579364	-		tRNA1(Val) (adenine(37)-N6)-methyltransferase
ECD_02470	ECD_02470	1	CP001509	2579496	2580830	+		ATP-dependent RNA helicase
ECD_02471	ECD_02471	1	CP001509	2581039	2581920	-		putative DNA-binding transcriptional regulator
ECD_02472	ECD_02472	1	CP001509	2582023	2582610	+		cysteine and O-acetylserine exporter
ECD_02473	ECD_02473	1	CP001509	2582666	2583049	-		autonomous glycyl radical cofactor
ECD_02474	ECD_02474	1	CP001509	2583354	2584043	+		uracil-DNA-glycosylase
ECD_02475	ECD_02475	1	CP001509	2584091	2585128	-		putative methyltransferase
ECD_02476	ECD_02476	1	CP001509	2585335	2585754	+		thioredoxin 2
ECD_02477	ECD_02477	1	CP001509	2585823	2586521	+		DTW domain protein
ECD_02478	ECD_02478	1	CP001509	2586553	2589213	+		protein lysine acetyltransferase
ECD_02479	ECD_02479	1	CP001509	2589327	2590682	+		phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase
ECD_02480	ECD_02480	1	CP001509	2590779	2591051	+		putative lipoprotein
ECD_02481	ECD_02481	1	CP001509	2591048	2592346	-		alpha-ketoglutarate transporter
ECD_r00004	ECD_r00004	2	CP001509	2592667	2592786	-		5S ribosomal RNA
ECD_r00005	ECD_r00005	2	CP001509	2592879	2595784	-		23S ribosomal RNA
ECD_t00045	ECD_t00045	5	CP001509	2595969	2596044	-		tRNA-Glu
ECD_r00006	ECD_r00006	2	CP001509	2596130	2597671	-		16S ribosomal RNA
ECD_02482	ECD_02482	1	CP001509	2598115	2600688	-		protein disaggregation chaperone
ECD_02483	ECD_02483	1	CP001509	2600818	2601549	-		UPF0124 family protein
ECD_02484	ECD_02484	1	CP001509	2601546	2602526	-		23S rRNA pseudouridine(1911,1915,1917) synthase
ECD_02485	ECD_02485	1	CP001509	2602661	2603398	+		BamABCDE complex OM biogenesis lipoprotein
ECD_02486	ECD_02486	1	CP001509	2603669	2604010	+		cold shock protein associated with 30S ribosomal subunit
ECD_02487	ECD_02487	1	CP001509	2604114	2604161	+		pheA gene leader peptide
ECD_02488	ECD_02488	1	CP001509	2604259	2605419	+		chorismate mutase and prephenate dehydratase, P-protein
ECD_02489	ECD_02489	1	CP001509	2605462	2606583	-		fused chorismate mutase T/prephenate dehydrogenase
ECD_02490	ECD_02490	1	CP001509	2606594	2607664	-		3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible
ECD_02491	ECD_02491	1	CP001509	2607874	2608239	+		lipoprotein
ECD_02492	ECD_02492	1	CP001509	2608389	2608907	+		putative periplasmic inhibitor of YfiN activity
ECD_02493	ECD_02493	1	CP001509	2608897	2610123	+		putative membrane-anchored diguanylate cyclase
ECD_02494	ECD_02494	1	CP001509	2610139	2610621	+		OM lipoprotein putative positive effector of YfiN activity
ECD_02495	ECD_02495	1	CP001509	2610697	2611044	-		50S ribosomal subunit protein L19
ECD_02496	ECD_02496	1	CP001509	2611086	2611853	-		tRNA m(1)G37 methyltransferase, SAM-dependent
ECD_02497	ECD_02497	1	CP001509	2611884	2612432	-		ribosome maturation factor
ECD_02498	ECD_02498	1	CP001509	2612451	2612699	-		30S ribosomal subunit protein S16
ECD_02499	ECD_02499	1	CP001509	2612836	2614197	-		Signal Recognition Particle (SRP) component with 4.5S RNA (ffs)
ECD_02500	ECD_02500	1	CP001509	2614289	2615155	+		cytochrome c assembly protein family inner membrane protein
ECD_02501	ECD_02501	1	CP001509	2615266	2616462	+		UPF0053 family inner membrane protein
ECD_02502	ECD_02502	1	CP001509	2616517	2617110	-		heat shock protein
ECD_02503	ECD_02503	1	CP001509	2617233	2618111	+		NAD kinase
ECD_02504	ECD_02504	1	CP001509	2618197	2619858	+		recombination and repair protein
ECD_02505	ECD_02505	1	CP001509	2620007	2620348	+		lipoprotein component of BamABCDE OM biogenesis complex
ECD_02506	ECD_02506	1	CP001509	2620410	2620700	-		UPF0125 family protein
ECD_02507	ECD_02507	1	CP001509	2620690	2621166	-		toxic UPF0083 family protein inhibitor of 70S ribosome formation
ECD_02508	ECD_02508	1	CP001509	2621298	2621780	+		tmRNA-binding trans-translation protein
ECD_02509	ECD_02509	1	CP001509	2622524	2623753	+		Fels-2 prophage protein
ECD_02510	ECD_02510	1	CP001509	2624036	2625592	+		Recombinase
ECD_02511	ECD_02511	1	CP001509	2625582	2626478	+		ParB family protein
ECD_02512	ECD_02512	1	CP001509	2626475	2627371	+		hypothetical protein
ECD_02513	ECD_02513	1	CP001509	2627770	2628045	+		IS1 protein InsA
ECD_02514	ECD_02514	1	CP001509	2627964	2628467	+		IS1 protein InsB
ECD_02515	ECD_02515	1	CP001509	2628773	2629750	+		carbon starvation protein
ECD_02516	ECD_02516	1	CP001509	2629769	2631037	+		L-2-hydroxyglutarate oxidase
ECD_02517	ECD_02517	1	CP001509	2631060	2632508	+		succinate-semialdehyde dehydrogenase I, NADP-dependent
ECD_02518	ECD_02518	1	CP001509	2632522	2633802	+		4-aminobutyrate aminotransferase, PLP-dependent
ECD_02519	ECD_02519	1	CP001509	2634113	2635513	+		gamma-aminobutyrate transporter
ECD_02520	ECD_02520	1	CP001509	2635534	2636196	+		transcriptional repressor of csiD
ECD_02521	ECD_02521	1	CP001509	2636197	2636646	-		uncharacterized protein
ECD_02522	ECD_02522	1	CP001509	2636730	2636888	-		cyaR sRNA-regulated protein
ECD_02523	ECD_02523	1	CP001509	2637071	2637370	+		tributyltin-inducible repressor of ygaVP
ECD_02524	ECD_02524	1	CP001509	2637380	2637904	+		DUF2892 family inner membrane rhodanese
ECD_02525	ECD_02525	1	CP001509	2637951	2638355	-		DNA binding protein, nucleoid-associated
ECD_02526	ECD_02526	1	CP001509	2639023	2639472	+		alanine exporter, alanine-inducible, stress-responsive
ECD_02527	ECD_02527	1	CP001509	2639509	2639853	-		uncharacterized protein
ECD_02528	ECD_02528	1	CP001509	2640005	2640334	+		putative membrane-anchored DUF883 family ribosome-binding protein
ECD_02529	ECD_02529	1	CP001509	2640582	2640827	+		hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein
ECD_02530	ECD_02530	1	CP001509	2640824	2641234	+		NrdEF cluster assembly flavodoxin
ECD_02531	ECD_02531	1	CP001509	2641207	2643351	+		ribonucleoside-diphosphate reductase 2, alpha subunit
ECD_02532	ECD_02532	1	CP001509	2643361	2644320	+		ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein
ECD_02533	ECD_02533	1	CP001509	2644674	2645876	+		glycine betaine/proline ABC transporter periplasmic binding protein
ECD_02534	ECD_02534	1	CP001509	2645869	2646933	+		glycine betaine/proline ABC transporter permease
ECD_02535	ECD_02535	1	CP001509	2646991	2647983	+		glycine betaine/proline ABC transporter periplasmic binding protein; cold shock protein
ECD_02536	ECD_02536	1	CP001509	2648275	2649459	+		putative transporter
ECD_02537	ECD_02537	1	CP001509	2649583	2650320	+		putative L-valine exporter, norvaline resistance protein
ECD_02538	ECD_02538	1	CP001509	2650310	2650645	+		putative L-valine exporter, norvaline resistance protein
ECD_02539	ECD_02539	1	CP001509	2650736	2651266	+		transcriptional repressor of microcin B17 synthesis and multidrug efflux
ECD_02540	ECD_02540	1	CP001509	2651393	2652565	+		multidrug efflux system
ECD_02541	ECD_02541	1	CP001509	2652582	2654120	+		multidrug efflux system protein
ECD_02542	ECD_02542	1	CP001509	2654184	2654699	-		S-ribosylhomocysteine lyase
ECD_02543	ECD_02543	1	CP001509	2654849	2656405	-		glutamate-cysteine ligase
ECD_02544	ECD_02544	1	CP001509	2656478	2656906	-		COG1238 family inner membrane protein
ECD_02545	ECD_02545	1	CP001509	2656903	2657469	-		fructose-1-P and 6-phosphogluconate phosphatase
ECD_t00046	ECD_t00046	5	CP001509	2657750	2657826	-		tRNA-Arg
ECD_t00047	ECD_t00047	5	CP001509	2658025	2658101	-		tRNA-Arg
ECD_t00048	ECD_t00048	5	CP001509	2658164	2658240	-		tRNA-Arg
ECD_t00049	ECD_t00049	5	CP001509	2658439	2658515	-		tRNA-Arg
ECD_t00050	ECD_t00050	5	CP001509	2658519	2658611	-		tRNA-Ser
ECD_02546	ECD_02546	1	CP001509	2658927	2659112	-		pleiotropic regulatory protein for carbon source metabolism
ECD_02547	ECD_02547	1	CP001509	2659347	2661977	-		alanyl-tRNA synthetase
ECD_02548	ECD_02548	1	CP001509	2662105	2662605	-		regulatory protein for RecA
ECD_02549	ECD_02549	1	CP001509	2662674	2663735	-		DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor
ECD_02550	ECD_02550	1	CP001509	2663815	2664312	-		nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase
ECD_02551	ECD_02551	1	CP001509	2664457	2665542	-		membrane-bound lytic murein transglycosylase B
ECD_02552	ECD_02552	1	CP001509	2665798	2666361	+		glucitol/sorbitol-specific enzyme IIC component of PTS
ECD_02553	ECD_02553	1	CP001509	2666358	2667317	+		glucitol/sorbitol-specific enzyme IIB component of PTS
ECD_02554	ECD_02554	1	CP001509	2667328	2667699	+		glucitol/sorbitol-specific enzyme IIA component of PTS
ECD_02555	ECD_02555	1	CP001509	2667703	2668482	+		sorbitol-6-phosphate dehydrogenase
