locusId	sysName	type	scaffoldId	begin	end	strand	original_name	desc	name	Product	ecocyc_id
16127	b2019	1	7023	2088216	2089115	+	hisG	ATP phosphoribosyltransferase (NCBI)	hisG	ATP phosphoribosyltransferase	EG10449
16128	b2020	1	7023	2089121	2090425	+	hisD	histidinol dehydrogenase (NCBI)	hisD	histidinal/histidinol dehydrogenase	EG10447
16129	b2021	1	7023	2090422	2091492	+	hisC	histidinol-phosphate aminotransferase (NCBI)	hisC	histidinol-phosphate aminotransferase	EG10446
16130	b2022	1	7023	2091492	2092559	+	hisB	imidazoleglycerolphosphate dehydratase and histidinol-phosphate phosphatase (VIMSS)	hisB	imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase	EG10445
16131	b2023	1	7023	2092559	2093149	+	hisH	imidazole glycerol phosphate synthase subunit HisH (NCBI)	hisH	imidazole glycerol phosphate synthase subunit HisH	EG10450
16132	b2024	1	7023	2093149	2093886	+	hisA	N-(5'-phospho-L-ribosyl-formimino)-5-amino-1-(5'- phosphoribosyl)-4-imidazolecarboxamide isomerase (VIMSS)	hisA	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	EG10444
16133	b2025	1	7023	2093868	2094644	+	hisF	imidazole glycerol phosphate synthase subunit HisF (NCBI)	hisF	imidazole glycerol phosphate synthase subunit HisF	EG10448
16134	b2026	1	7023	2094638	2095249	+	hisI	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase protein (NCBI)	hisI	putative bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase	EG10451
16135	b2027	1	7023	2095345	2096325	-	wzzB	regulator of length of O-antigen component of lipopolysaccharide chains (VIMSS)	wzzB	O-antigen co-polymerase	G7090
16136	b2028	1	7023	2096471	2097637	-	ugd	UDP-glucose 6-dehydrogenase (NCBI)	ugd	UDP-glucose 6-dehydrogenase	G7091
16137	b2029	1	7023	2097886	2099292	-	gnd	6-phosphogluconate dehydrogenase (NCBI)	gnd	6-phosphogluconate dehydrogenase, decarboxylating	EG10411
1936668	b4571	7	7023	2099420	2099768	-	wbbL		wbbL	interrupted rhamnosyltransferase WbbL	EG11986
16139	b2030	1	7023	2099919	2100935	-	insH-7	IS5 transposase and trans-activator (NCBI)	insH7	IS<i>5</i> transposase and trans-activator	G7092
16140	b2032	1	7023	2101415	2102533	-	wbbK	lipopolysaccharide biosynthesis protein (NCBI)	wbbK	putative glycosyltransferase WbbK	EG11985
16141	b2033	1	7023	2102518	2103108	-	wbbJ	predicted acyl transferase (NCBI)	wbbJ	putative lipopolysaccharide biosynthesis O-acetyl transferase WbbJ	EG11984
16142	b2034	1	7023	2103089	2104081	-	wbbI	hypothetical protein (NCBI)	wbbI	&beta;-1,6-galactofuranosyltransferase WbbI	EG11983
16143	b2035	1	7023	2104084	2105250	-	wbbH	O-antigen polymerase (NCBI)	wbbH	O-antigen polymerase	EG11982
16144	b2036	1	7023	2105250	2106353	-	glf	UDP-galactopyranose mutase, FAD/NAD(P)-binding (NCBI)	glf	UDP-galactopyranose mutase	EG11981
16145	b2037	1	7023	2106361	2107608	-	rfbX	predicted polisoprenol-linked O-antigen transporter (NCBI)	rfbX	polyisoprenol-linked O16-antigen repeat unit flippase	EG11980
16146	b2038	1	7023	2107605	2108162	-	rfbC	dTDP-4-deoxyrhamnose-3,5-epimerase (NCBI)	rfbC	dTDP-4-dehydrorhamnose 3,5-epimerase	EG11979
16147	b2039	1	7023	2108162	2109043	-	rfbA	glucose-1-phosphate thymidylyltransferase (NCBI)	rfbA	glucose-1-phosphate thymidylyltransferase 1	EG11978
16148	b2040	1	7023	2109101	2110000	-	rfbD	dTDP-4-dehydrorhamnose reductase subunit, NAD(P)-binding, of dTDP-L-rhamnose synthase (NCBI)	rfbD	dTDP-4-dehydrorhamnose reductase	EG12411
16149	b2041	1	7023	2110000	2111085	-	rfbB	dTDP-glucose 4,6 dehydratase, NAD(P)-binding (NCBI)	rfbB	dTDP-glucose 4,6-dehydratase 1	EG12412
16150	b2042	1	7023	2111458	2112351	-	galF	predicted subunit with GalU (NCBI)	galF	UTP:glucose-1-phosphate uridylyltransferase, low activity	G7093
16151	b2043	1	7023	2112526	2113920	-	wcaM	predicted colanic acid biosynthesis protein (NCBI)	wcaM	putative colanic acid biosynthesis protein WcaM	G7094
16152	b2044	1	7023	2113931	2115151	-	wcaL	predicted glycosyl transferase (NCBI)	wcaL	putative colanic acid biosynthesis glycosyl transferase WcaL	G7095
16153	b2045	1	7023	2115148	2116428	-	wcaK	predicted pyruvyl transferase (NCBI)	wcaK	colanic acid biosynthesis pyruvyl transferase WcaK	G7096
16154	b2046	1	7023	2116704	2118182	-	wzxC	colanic acid exporter (NCBI)	wzxC	colanic acid repeat unit flippase	G7097
16155	b2047	1	7023	2118184	2119578	-	wcaJ	predicted UDP-glucose lipid carrier transferase (NCBI)	wcaJ	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase	G7098
16156	b2048	1	7023	2119633	2121003	-	cpsG	phosphomannomutase (NCBI)	cpsG	phosphomannomutase	EG10162
16157	b2049	1	7023	2121108	2122544	-	cpsB	mannose-1-phosphate guanyltransferase (NCBI)	cpsB	mannose-1-phosphate guanylyltransferase	EG10161
16158	b2050	1	7023	2122547	2123770	-	wcaI	predicted glycosyl transferase (NCBI)	wcaI	colanic acid biosynthesis fucosyltransferase WcaI	EG11790
16159	b2051	1	7023	2123767	2124246	-	wcaH	GDP-mannose mannosyl hydrolase (VIMSS)	gmm	GDP-mannose mannosyl hydrolase	EG11789
16160	b2052	1	7023	2124249	2125214	-	fcl	bifunctional GDP-fucose synthetase: GDP-4-dehydro-6-deoxy-D-mannose epimerase/ GDP-4-dehydro-6-L-deoxygalactose reductase (NCBI)	fcl	GDP-L-fucose synthase	EG11788
16161	b2053	1	7023	2125217	2126338	-	gmd	GDP-D-mannose dehydratase, NAD(P)-binding (NCBI)	gmd	GDP-mannose 4,6-dehydratase	EG11787
16162	b2054	1	7023	2126364	2126912	-	wcaF	predicted acyl transferase (NCBI)	wcaF	colanic acid biosynthesis acetyltransferase WcaF	G7099
16163	b2055	1	7023	2126928	2127674	-	wcaE	predicted glycosyl transferase (NCBI)	wcaE	GDP-Fuc:2/3-O-Ac-alpha-L-Fuc-(1->3)-alpha-D-Glc-PP-Und alpha-(1,4)-fucosyltransferase	G7100
16164	b2056	1	7023	2127685	2128902	-	wcaD	predicted colanic acid polymerase (NCBI)	wcaD	colanic acid polymerase	G7101
16165	b2057	1	7023	2128877	2130094	-	wcaC	predicted glycosyl transferase (NCBI)	wcaC	colanic acid biosynthesis galactosyltransferase WcaC	G7102
16166	b2058	1	7023	2130091	2130579	-	wcaB	predicted acyl transferase (NCBI)	wcaB	colanic acid biosynthesis acetyltransferase WcaB	G7103
16167	b2059	1	7023	2130582	2131421	-	wcaA	predicted glycosyl transferase (NCBI)	wcaA	UDP-glucuronate:2-O-Ac-beta-D-Gal-(1->3)-alpha-L-Fuc-(1->4)-2/3-O-Ac-alpha-L-Fuc-(1->3)-beta-D-Glc-PP-Und beta-(1,3)-glucuronosyltranferase	G7104
16168	b2060	1	7023	2131514	2133676	-	b2060	orf, hypothetical protein (VIMSS)	wzc	protein-tyrosine kinase Wzc	G7105
16169	b2061	1	7023	2133679	2134122	-	wzb	protein-tyrosine phosphatase (NCBI)	wzb	protein-tyrosine phosphatase	G7106
16170	b2062	1	7023	2134128	2135267	-	wza	lipoprotein required for capsular polysaccharide translocation through the outer membrane (NCBI)	wza	outer membrane polysaccharide export protein Wza	G7107
16171	b2063	1	7023	2135926	2137509	+	yegH	putative transport protein (VIMSS)	yegH	inner membrane protein YegH	G7108
16172	b2064	1	7023	2137783	2139636	-	asmA	predicted assembly protein (NCBI)	asmA	putative assembly protein AsmA	EG11361
16173	b2065	1	7023	2139658	2140239	-	dcd	deoxycytidine triphosphate deaminase (NCBI)	dcd	dCTP deaminase	EG11418
16174	b2066	1	7023	2140331	2140972	-	udk	uridine/cytidine kinase (VIMSS)	udk	uridine/cytidine kinase	EG11701
16175	b2067	1	7023	2141290	2144607	+	yegE	predicted diguanylate cyclase, GGDEF domain signalling protein (NCBI)	dgcE	diguanylate cyclase DgcE	EG12396
16176	b2068	1	7023	2144716	2145564	-	alkA	3-methyl-adenine DNA glycosylase II (NCBI)	alkA	DNA-3-methyladenine glycosylase 2	EG11222
16177	b2069	1	7023	2145698	2147050	+	yegD	putative heat shock protein (VIMSS)	yegD	HSP70 family protein YegD	EG12200
16178	b2070	1	7023	2147063	2149009	-	yegI	hypothetical protein (NCBI)	yegI	putative serine/threonine-protein kinase YegI	G7109
16179	b2071	1	7023	2149209	2149670	+	yegJ	hypothetical protein (NCBI)	yegJ	DUF2314 domain-containing protein YegJ	G7110
16180	b2072	1	7023	2149735	2150496	-	yegK	hypothetical protein (NCBI)	pphC	protein-serine/threonine phosphatase PphC	G7111
16181	b2073	1	7023	2150493	2151152	-	yegL	hypothetical protein (NCBI)	yegL	IPR002035 domain-containing protein YegL	G7112
1936676	b4436	6	7023	2151333	2151475	+	ryeC	Novel sRNA, function unknown; paralogous to the other QUAD sRNA genes unknown (RefSeq)	sibA	small RNA SibA	G0-8884
7497356	b4667	1	7023	2151373	2151432	-	ibsA	toxic membrane protein (RefSeq)	ibsA	toxic peptide IbsA	G0-10633
1936677	b4437	6	7023	2151668	2151803	+	ryeD	Novel sRNA, function unknown; paralogous to the other QUAD sRNA genes (RefSeq)	sibB	small RNA SibB	G0-8885
7497357	b4668	1	7023	2151705	2151761	-	ibsB	toxic membrane protein (RefSeq)	ibsB	putative toxic peptide IbsB	G0-10632
16182	b2074	1	7023	2152040	2153287	+	b2074	putative membrane protein (VIMSS)	mdtA	multidrug efflux pump membrane fusion protein MdtA	G7113
16183	b2075	1	7023	2153287	2156409	+	mdtB	multidrug efflux system, subunit B (NCBI)	mdtB	multidrug efflux pump RND permease subunit MdtB	G7114
16184	b2076	1	7023	2156410	2159487	+	mdtC	multidrug efflux system, subunit C (NCBI)	mdtC	multidrug efflux pump RND permease subunit MdtC	G7115
16185	b2077	1	7023	2159488	2160903	+	mdtD	multidrug efflux system protein (NCBI)	mdtD	putative multidrug efflux pump MdtD	EG12136
16186	b2078	1	7023	2160900	2162303	+	baeS	sensory histidine kinase in two-component regulatory system with BaeR (NCBI)	baeS	BaeS-<i>N</i>-phospho-L-histidine // sensor histidine kinase BaeS	EG11617
16187	b2079	1	7023	2162300	2163022	+	baeR	DNA-binding response regulator in two-component regulatory system with BaeS (NCBI)	baeR	DNA-binding transcriptional activator BaeR-phosphorylated // DNA-binding transcriptional activator BaeR	EG11618
16188	b2080	1	7023	2163213	2163545	+	b2080	orf, hypothetical protein (VIMSS)	yegP	DUF1508 domain-containing protein YegP	G7117
16189	b2081	1	7023	2163692	2165053	+	yegQ	predicted peptidase (NCBI)	trhP	tRNA wobble base hydroxylation protein TrhP	G7118
1936680	b4438	6	7023	2165138	2165224	+	cyaR	sRNA effector of ompX mRNA instability, cAMP-induced; hfq-dependent (RefSeq)	cyaR	small regulatory RNA CyaR	G0-8878
16190	b2082	1	7023	2165326	2165544	-	ogrK	DNA-binding transcriptional regulator prophage P2 remnant (NCBI)	ogrK	prophage P2 late control protein OgrK	G7119
16191	b2083	7	7023	2165626	2165838	-	yegZ	orf, hypothetical protein (VIMSS)	yegZ	phage protein D	G7120
16193	b2085	1	7023	2166013	2166330	-	b2085	orf, hypothetical protein (VIMSS)	yegR	uncharacterized protein YegR	G7122
16194	b2086	1	7023	2166736	2167635	+	yegS	hypothetical protein (NCBI)	yegS	lipid kinase YegS	G7123
1936682	b4498	7	7023	2167717	2168191	-	gatR		gatR	DNA-binding transcriptional repressor GatR, N-terminal fragment	EG12162
16196	b2088	1	7023	2168260	2168559	+	insE	IS3 element protein InsE (RefSeq)	insE5	IS3 element protein InsE	G7125
16197	b2089	1	7023	2168556	2169422	+	insF-5	IS3 element protein InsF (NCBI)	insF5	IS3 element protein InsF	G7126
16198	b2091	1	7023	2169857	2170897	-	gatD	galactitol-1-phosphate dehydrogenase, Zn-dependent and NAD(P)-binding (NCBI)	gatD	galactitol-1-phosphate 5-dehydrogenase	EG12417
16199	b2092	1	7023	2170945	2172300	-	gatC	galactitol-specific enzyme IIC component of PTS (NCBI)	gatC	galactitol-specific PTS enzyme IIC component	EG12416
16200	b2093	1	7023	2172304	2172588	-	gatB	galactitol-specific enzyme IIB component of PTS (NCBI)	gatB	galactitol-specific PTS enzyme IIB component	EG12415
16201	b2094	1	7023	2172619	2173071	-	gatA	galactitol-specific enzyme IIA component of PTS (NCBI)	gatA	galactitol-specific PTS enzyme IIA component	EG12414
16202	b2095	1	7023	2173081	2174343	-	gatZ	D-tagatose 1,6-bisphosphate aldolase 2, subunit (NCBI)	gatZ	putative tagatose-1,6-bisphosphate aldolase 2 chaperone	G7128
16203	b2096	1	7023	2174372	2175226	-	gatY	tagatose-bisphosphate aldolase 1 (VIMSS)	gatY	tagatose-1,6-bisphosphate aldolase 2	EG12419
16204	b2097	1	7023	2175534	2176586	-	b2097	orf, hypothetical protein (VIMSS)	fbaB	fructose-bisphosphate aldolase class I	G7129
16205	b2098	1	7023	2176843	2178120	+	yegT	predicted nucleoside transporter (NCBI)	yegT	putative transporter YegT	G7130
16206	b2099	1	7023	2178117	2179121	+	yegU	predicted hydrolase (NCBI)	yegU	putative ADP-ribosylglycohydrolase YegU	G7131
16207	b2100	1	7023	2179118	2180083	+	yegV	predicted kinase (NCBI)	yegV	putative sugar kinase YegV	G7132
16208	b2101	1	7023	2180057	2180803	-	yegW	predicted DNA-binding transcriptional regulator (NCBI)	yegW	DNA-binding transcriptional regulator GgaR	G7133
16209	b2102	1	7023	2180855	2181673	-	yegX	orf, hypothetical protein (VIMSS)	yegX	putative glycosyl hydrolase YegX	G7134
16210	b2103	1	7023	2181738	2182538	-	thiD	phosphomethylpyrimidine kinase (NCBI)	thiD	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	G7135
16211	b2104	1	7023	2182535	2183323	-	thiM	hydroxyethylthiazole kinase (NCBI)	thiM	hydroxyethylthiazole kinase	M007
16212	b2105	1	7023	2183546	2183818	-	yohL	hypothetical protein (NCBI)	rcnR	DNA-binding transcriptional repressor RcnR	G7137
16213	b2106	1	7023	2183939	2184763	+	yohM	membrane protein conferring nickel and cobalt resistance (NCBI)	rcnA	Ni<sup>2+</sup>/Co<sup>2+</sup> exporter	G7138
16214	b2107	1	7023	2184982	2185320	+	b2107	orf, hypothetical protein (VIMSS)	rcnB	periplasmic protein involved in Ni/Co export	G7139
16215	b2108	1	7023	2185402	2186436	-	yehA	predicted fimbrial-like adhesin protein (NCBI)	yehA	putative fimbrial adhesin YehA	EG11987
16216	b2109	1	7023	2186452	2188932	-	yehB	predicted outer membrane protein (NCBI)	yehB	putative fimbrial usher protein YehB	EG11988
16217	b2110	1	7023	2188948	2189667	-	yehC	predicted periplasmic pilin chaperone (NCBI)	yehC	putative fimbrial chaperone YehC	EG11989
16218	b2111	1	7023	2189702	2190244	-	yehD	predicted fimbrial-like adhesin protein (NCBI)	yehD	putative fimbrial protein YehD	EG11990
16219	b2112	1	7023	2190537	2190818	-	yehE	hypothetical protein (NCBI)	yehE	DUF2574 domain-containing protein YehE	EG11991
16220	b2113	1	7023	2191081	2192190	-	mrp	putative ATPase (VIMSS)	mrp	P-loop NTPase family protein Mrp	EG10611
16221	b2114	1	7023	2192322	2194355	+	metG	methionyl-tRNA synthetase (NCBI)	metG	methionine&mdash;tRNA ligase	EG10586
1936690	b4499	7	7023	2194496	2198291	+	yehH		yehH		G8208
16225	b2118	1	7023	2198301	2201933	+	yehI	hypothetical protein (NCBI)	yehI	DUF4132 domain-containing protein YehI	EG11995
1936691	b4541	1	7023	2201994	2202311	+	yehK	hypothetical protein (NCBI)	yehK	uncharacterized protein YehK	G0-10458
16227	b2119	1	7023	2202618	2203706	+	yehL	orf, hypothetical protein (VIMSS)	yehL	putative AAA+ MoxR family ATPase YehL	EG11998
16228	b2120	1	7023	2203717	2205996	+	yehM	hypothetical protein (NCBI)	yehM	uncharacterized protein YehM	EG11999
16229	b2121	1	7023	2205989	2207125	+	yehP	hypothetical protein (NCBI)	yehP	VWA domain-containing protein YehP	EG12002
16230	b2122	7	7023	2207122	2209122	+	yehQ	orf, hypothetical protein (VIMSS)	yehQ	SWIM zinc finger domains-containing protein YehQ	EG12003
16231	b2123	1	7023	2209247	2209708	+	yehR	orf, hypothetical protein (VIMSS)	yehR	DUF1307 domain-containing lipoprotein YehR	EG12004
16232	b2124	1	7023	2209748	2210218	-	yehS	hypothetical protein (NCBI)	yehS	DUF1456 domain-containing protein YehS	EG12005
16233	b2125	1	7023	2210265	2210984	-	yehT	orf, hypothetical protein (VIMSS)	btsR	phosphorylated DNA-binding transcriptional dual regulator BtsR // DNA-binding transcriptional dual regulator BtsR	EG12006
16234	b2126	1	7023	2210981	2212666	-	yehU	predicted sensory kinase in two-component system with YehT (NCBI)	btsS	BtsS-<i>N</i>-phospho-L-histidine // high-affinity pyruvate receptor	EG12007
16235	b2127	1	7023	2212888	2213619	+	mlrA	DNA-binding transcriptional regulator (NCBI)	mlrA	DNA-binding transcriptional activator MlrA	EG12008
1936696	b4542	1	7023	2213679	2213786	+	yohO	hypothetical protein (NCBI)	yohO	UPF0387 family protein YohO	G0-10459
16236	b2128	1	7023	2213767	2214498	-	yehW	predicted transporter subunit: membrane component of ABC superfamily (NCBI)	yehW	glycine betaine ABC transporter membrane subunit YehW	EG12009
16237	b2129	1	7023	2214503	2215429	-	yehX	predicted transporter subunit: ATP-binding component of ABC superfamily (NCBI)	yehX	glycine betaine ABC transporter ATP binding subunit YehX	EG12010
16238	b2130	1	7023	2215422	2216579	-	yehY	predicted transporter subunit: membrane component of ABC superfamily (NCBI)	yehY	glycine betaine ABC transporter membrane subunit YehY	EG12011
16239	b2131	1	7023	2216586	2217503	-	yehZ	predicted transporter subunit: periplasmic-binding component of ABC superfamily (NCBI)	osmF	glycine betaine ABC transporter periplasmic binding protein OsmF	EG12012
16240	b2132	1	7023	2217714	2220011	-	bglX	beta-D-glucoside glucohydrolase, periplasmic (NCBI)	bglX	putative periplasmic glycoside hydrolase	EG12013
16241	b2133	1	7023	2220207	2221922	+	dld	D-lactate dehydrogenase, FAD-binding, NADH independent (NCBI)	dld	quinone-dependent D-lactate dehydrogenase	EG10231
16242	b2134	1	7023	2221960	2222892	-	pbpG	penicillin-binding protein 7 (VIMSS)	pbpG	peptidoglycan DD-endopeptidase PbpG	EG12015
16243	b2135	1	7023	2223066	2223653	-	yohC	orf, hypothetical protein (VIMSS)	yohC	putative inner membrane protein	EG12016
16244	b2136	1	7023	2223823	2224401	+	yohD	orf, hypothetical protein (VIMSS)	yohD	DedA family protein YohD	EG12017
16245	b2137	1	7023	2224531	2225292	-	yohF	predicted oxidoreductase with NAD(P)-binding Rossmann-fold domain (NCBI)	yohF	putative oxidoreductase YohF	EG12019
16248	b2139	7	7023	2225345	2226780	-	mdtQ	orf, hypothetical protein (VIMSS)	mdtQ	putative multidrug resistance outer membrane protein MdtQ	EG12020
7497358	b4679	1	7023	2227004	2227087	+	yohP	expressed protein (RefSeq)	yohP	uncharacterized membrane protein YohP	G0-10652
16249	b2140	1	7023	2227460	2228407	-	dusC	tRNA-dihydrouridine synthase C (NCBI)	dusC	tRNA-dihydrouridine<sup>16</sup> synthase	EG12022
16250	b2141	1	7023	2228646	2229044	+	yohJ	hypothetical protein (NCBI)	yohJ	putative 3-hydroxypropanoate export protein YohJ	EG12023
16251	b2142	1	7023	2229041	2229736	+	yohK	predicted inner membrane protein (NCBI)	yohK	putative 3-hydroxypropanoate export protein YohK	EG12024
16252	b2143	1	7023	2229866	2230750	+	cdd	cytidine deaminase (NCBI)	cdd	cytidine/deoxycytidine deaminase	EG10137
16253	b2144	1	7023	2230900	2231619	+	sanA	hypothetical protein (NCBI)	sanA	DUF218 domain-containing protein SanA	EG12025
16254	b2145	1	7023	2231622	2231861	+	yeiS	predicted inner membrane protein (NCBI)	yeiS	DUF2542 domain-containing protein YeiS	G7144
16255	b2146	1	7023	2232055	2233293	+	yeiT	predicted oxidoreductase (NCBI)	preT	dihydropyrimidine dehydrogenase (NAD<sup>+</sup>) subunit PreT	G7145
16256	b2147	1	7023	2233287	2234522	+	yeiA	putative oxidoreductase (VIMSS)	preA	dihydropyrimidine dehydrogenase (NAD<sup>+</sup>) subunit PreA	EG11289
16257	b2148	1	7023	2234765	2235775	-	mglC	beta-methylgalactoside transporter inner membrane component (NCBI)	mglC	D-galactose/methyl-galactoside ABC transporter membrane subunit	EG10594
16258	b2149	1	7023	2235791	2237311	-	mglA	fused methyl-galactoside transporter subunits of ABC superfamily: ATP-binding components (NCBI)	mglA	D-galactose/methyl-galactoside ABC transporter ATP binding subunit	EG10592
16259	b2150	1	7023	2237372	2238370	-	mglB	methyl-galactoside transporter subunit (NCBI)	mglB	D-galactose/methyl-galactoside ABC transporter periplasmic binding protein	EG10593
16260	b2151	1	7023	2238650	2239690	-	galS	DNA-binding transcriptional repressor (NCBI)	galS	DNA-binding transcriptional dual regulator GalS	EG10365
16261	b2152	1	7023	2239832	2240989	-	yeiB	conserved inner membrane protein (NCBI)	yeiB	DUF418 domain-containing protein YeiB	EG11290
16262	b2153	1	7023	2241006	2241674	-	folE	GTP cyclohydrolase I (NCBI)	folE	GTP cyclohydrolase 1	EG11375
16263	b2154	1	7023	2241932	2242768	+	yeiG	predicted esterase (NCBI)	yeiG	<i>S</i>-formylglutathione hydrolase / <i>S</i>-lactoylglutathione hydrolase	EG12026
16264	b2155	1	7023	2242800	2244791	-	cirA	ferric iron-catecholate outer membrane transporter (NCBI)	cirA	Fe-catecholate outer membrane transporter CirA	EG10155
16265	b2156	1	7023	2245085	2246554	-	lysP	lysine transporter (NCBI)	lysP	lysine:H+ symporter	EG11337
16266	b2157	1	7023	2246759	2247640	-	yeiE	predicted DNA-binding transcriptional regulator (NCBI)	yeiE	DNA-binding transcriptional dual regulator YeiE	EG12105
16267	b2158	1	7023	2247739	2248788	+	yeiH	conserved inner membrane protein (NCBI)	yeiH	PF03601 family inner membrane protein YeiH	EG12027
16268	b2159	1	7023	2248862	2249719	+	nfo	endonuclease IV (NCBI)	nfo	endonuclease IV	EG10651
16269	b2160	1	7023	2249722	2250810	+	yeiI	predicted kinase (NCBI)	yeiI	putative sugar kinase YeiI	EG12028
16270	b2161	1	7023	2250917	2252167	-	yeiJ	predicted nucleoside transporter (NCBI)	nupX	putative nucleoside transporter	EG12029
16271	b2162	1	7023	2252267	2253208	-	rihB	ribonucleoside hydrolase 2 (NCBI)	rihB	pyrimidine-specific ribonucleoside hydrolase RihB	EG12030
16272	b2163	1	7023	2253377	2254036	+	yeiL	putative transcriptional regulator (VIMSS)	yeiL	DNA-binding transcriptional activator YeiL	EG12031
16273	b2164	1	7023	2254107	2255357	-	yeiM	predicted nucleoside transporter (NCBI)	psuT	putative pseudouridine transporter	EG12032
16274	b2165	1	7023	2255451	2256389	-	yeiN	hypothetical protein (NCBI)	psuG	pseudouridine-5'-phosphate glycosidase	EG12033
16275	b2166	1	7023	2256377	2257318	-	yeiC	predicted kinase (NCBI)	psuK	putative pseudouridine kinase	EG11646
16276	b2167	1	7023	2257741	2259432	-	fruA	fused fructose-specific PTS enzymes: IIBcomponent/IIC components (NCBI)	fruA	fructose-specific PTS multiphosphoryl transfer protein FruA	EG10336
16277	b2168	1	7023	2259449	2260387	-	fruK	1-phosphofructokinase (NCBI)	fruK	1-phosphofructokinase	EG10337
16278	b2169	1	7023	2260387	2261517	-	fruB	fused fructose-specific PTS enzymes: IIA component/HPr component (NCBI)	fruB	FruB - his299 phosphorylated // fructose-specific PTS multiphosphoryl transfer protein FruB	G7990
16279	b2170	1	7023	2261885	2263066	+	setB	lactose/glucose efflux system (NCBI)	setB	sugar exporter SetB	EG12034
1936704	b4502	1	7023	2263063	2263317	-	yeiW	hypothetical protein (NCBI)	yeiW	putative metal-chelating domain-containing protein YeiW	G0-10511
16280	b2171	1	7023	2263472	2264044	+	yeiP	putative elongation factor (VIMSS)	efpL	elongation factor protein EfpL	EG12035
16281	b2172	1	7023	2264267	2265733	+	yeiQ	predicted dehydrogenase, NAD-dependent (NCBI)	yeiQ	putative oxidoreductase YeiQ	EG12036
16282	b2173	1	7023	2265851	2266837	+	yeiR	predicted enzyme (NCBI)	yeiR	zinc-binding GTPase YeiR	EG12104
16283	b2174	1	7023	2266876	2267589	+	b2174	orf, hypothetical protein (VIMSS)	lpxT	lipid A-core phosphotransferase	G7146
16284	b2175	1	7023	2268001	2268567	+	spr	predicted peptidase, outer membrane lipoprotein (NCBI)	mepS	peptidoglycan endopeptidase/peptidoglycan L,D-carboxypeptidase	G7147
16285	b2176	1	7023	2268748	2270304	+	rtn	hypothetical protein (NCBI)	pdeN	putative c-di-GMP phosphodiesterase PdeN	G7148
16286	b2177	1	7023	2270386	2272200	+	yejA	orf, hypothetical protein (VIMSS)	yejA	oligopeptide ABC transporter periplasmic binding protein YejA	EG12037
16287	b2178	1	7023	2272201	2273295	+	yejB	predicted oligopeptide transporter subunit (NCBI)	yejB	putative oligopeptide ABC transporter membrane subunit YejB	EG12038
16288	b2179	1	7023	2273295	2274320	+	yejE	predicted oligopeptide transporter subunit (NCBI)	yejE	putative oligopeptide ABC transporter membrane subunit YejE	EG12040
16289	b2180	1	7023	2274322	2275911	+	yejF	fused predicted oligopeptide transporter subunits of ABC superfamilly: ATP-binding components (NCBI)	yejF	oligopeptide ABC transporter ATP binding subunit YejF	EG12041
16290	b2181	1	7023	2275915	2276259	-	yejG	hypothetical protein (NCBI)	yejG	protein YejG	EG12042
16291	b2182	1	7023	2276592	2277782	-	bcr	bicyclomycin/multidrug efflux system (NCBI)	bcr	multidrug efflux pump Bcr	EG11419
16292	b2183	1	7023	2277810	2278505	-	rsuA	16S rRNA pseudouridylate 516 synthase (NCBI)	rsuA	16S rRNA pseudouridine<sup>516</sup> synthase	EG12044
16293	b2184	1	7023	2278654	2280414	+	yejH	predicted ATP-dependet helicase (NCBI)	radD	DNA repair helicase RadD	EG12045
16294	b2185	1	7023	2280539	2280823	+	rplY	50S ribosomal protein L25 (NCBI)	rplY	50S ribosomal subunit protein L25	EG10885
16295	b2186	1	7023	2280962	2281969	-	yejK	nucleoid-associated protein NdpA (NCBI)	yejK	nucleoid-associated protein subunit YejK	EG12048
16296	b2187	1	7023	2282151	2282378	+	yejL	hypothetical protein (NCBI)	yejL	DUF1414 domain-containing protein YejL	EG12043
16297	b2188	1	7023	2282398	2284158	+	yejM	predicted hydrolase, inner membrane (NCBI)	lapC	lipopolysaccharide signal transducer LapC	EG12049
1936708	b2189	5	7023	2284233	2284309	+	proL	tRNA-Pro (NCBI)	proL	tRNA-Pro(GGG)	EG30067
16298	b2190	7	7023	2284412	2286936	-	yejO	predicted autotransporter outer membrane protein (RefSeq)	yejO	adhesin-like autotransporter YejO	EG12051
16300	b2192	1	7023	2287087	2288103	-	insH-8	IS5 transposase and trans-activator (NCBI)	insH8	IS<i>5</i> transposase and trans-activator	G7150
16301	b2193	1	7023	2288522	2289169	+	narP	DNA-binding response regulator in two-component regulatory system with NarQ or NarX (NCBI)	narP	DNA-binding transcriptional dual regulator NarP-phosphorylated // DNA-binding transcriptional dual regulator NarP	EG11527
16302	b2194	1	7023	2289380	2290432	-	ccmH	heme lyase, CcmH subunit (NCBI)	ccmH	holocytochrome <I>c</I> synthase CcmH component	EG12052
