locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
16462	b2357	1	7023	2470409	2470903	-	yfdN	CPS-53 (KpLE1) prophage; predicted protein (NCBI)
16463	b2358	7	7023	2470900	2471607	-	oweS	CPS-53 (KpLE1) prophage; predicted defective phage replication protein O (RefSeq)
16464	b2359	1	7023	2471626	2471988	+	yfdP	CPS-53 (KpLE1) prophage; predicted protein (RefSeq)
16465	b2360	1	7023	2472054	2472878	+	yfdQ	CPS-53 (KpLE1) prophage; predicted protein (NCBI)
16466	b2361	1	7023	2473006	2473542	+	b2361	orf, hypothetical protein (VIMSS)
16467	b2362	1	7023	2473533	2473895	+	yfdS	CPS-53 (KpLE1) prophage; predicted protein (NCBI)
16468	b2363	1	7023	2473895	2474200	+	yfdT	CPS-53 (KpLE1) prophage; predicted protein (NCBI)
1936745	b4545	7	7023	2474203	2474253	+	ypdJ	
1936746	b4501	1	7023	2474332	2474532	+	torI	response regulator inhibitor for tor operon (NCBI)
3446197	b4643	8	7023	2474606	2474620	+	pawZ	tRNA-OTHER (RefSeq)
16469	b2364	1	7023	2474716	2475651	-	dsdC	DNA-binding transcriptional dual regulator (NCBI)
16470	b2365	1	7023	2475869	2477206	+	dsdX	predicted transporter (NCBI)
16471	b2366	1	7023	2477224	2478552	+	dsdA	D-serine dehydratase (NCBI)
16472	b2367	1	7023	2478660	2480198	-	emrY	predicted multidrug efflux system (NCBI)
16473	b2368	1	7023	2480198	2481361	-	emrK	EmrKY-TolC multidrug resistance efflux pump, membrane fusion protein component (NCBI)
16474	b2369	1	7023	2481777	2482391	+	evgA	DNA-binding response regulator in two-component regulatory system with EvgS (NCBI)
16475	b2370	1	7023	2482396	2485989	+	evgS	hybrid sensory histidine kinase in two-component regulatory system with EvgA (NCBI)
16476	b2371	1	7023	2486045	2487190	-	yfdE	putative enzyme (VIMSS)
16477	b2372	1	7023	2487264	2488208	-	yfdV	predicted transporter (NCBI)
16478	b2373	1	7023	2488278	2489972	-	oxc	hypothetical protein (NCBI)
16479	b2374	1	7023	2490026	2491276	-	frc	formyl-coenzyme A transferase (NCBI)
16480	b2375	1	7023	2491789	2492424	-	yfdX	hypothetical protein (NCBI)
16481	b2376	1	7023	2492720	2492995	+	ypdI	predicted lipoprotein involved in colanic acid biosynthesis (NCBI)
16482	b2377	1	7023	2493072	2493314	-	yfdY	predicted inner membrane protein (NCBI)
16483	b2378	1	7023	2493667	2494587	+	ddg	putative heat shock protein (VIMSS)
7497359	b4680	1	7023	2494943	2495014	+	ypdK	expressed protein (RefSeq)
16484	b2379	1	7023	2495079	2496317	-	yfdZ	hypothetical protein (NCBI)
16485	b2380	1	7023	2496693	2498390	+	ypdA	predicted sensory kinase in two-component system with YpdB (NCBI)
16486	b2381	1	7023	2498405	2499139	+	ypdB	predicted response regulator in two-component system withYpdA (NCBI)
16487	b2382	1	7023	2499152	2500009	+	ypdC	predicted DNA-binding protein (NCBI)
16488	b2383	1	7023	2500012	2502507	-	ypdD	fused predicted PTS enzymes: Hpr component/enzyme I component/enzyme IIA component (NCBI)
16489	b2384	1	7023	2502532	2503569	-	ypdE	predicted peptidase (NCBI)
16490	b2385	1	7023	2503569	2504654	-	ypdF	predicted peptidase (NCBI)
16491	b2386	1	7023	2504669	2505916	-	ypdG	predicted enzyme IIC component of PTS (NCBI)
16492	b2387	1	7023	2505938	2506264	-	ypdH	predicted enzyme IIB component of PTS (NCBI)
16493	b2388	1	7023	2506483	2507448	-	glk	glucokinase (NCBI)
16494	b2389	1	7023	2507652	2508908	+	yfeO	hypothetical protein (NCBI)
16495	b2390	1	7023	2509023	2509349	+	ypeC	hypothetical protein (NCBI)
16497	b2392	1	7023	2509490	2510728	-	mntH	manganese transport protein MntH (NCBI)
16498	b2393	1	7023	2511064	2512266	+	nupC	nucleoside (except guanosine) transporter (NCBI)
16499	b2394	1	7023	2512353	2513465	+	yi81_3	IS186 hypothetical protein (VIMSS)
16500	b2395	1	7023	2513665	2515854	-	yfeA	orf, hypothetical protein (VIMSS)
1936751	b2396	5	7023	2516063	2516138	-	alaX	tRNA-Ala (NCBI)
1936752	b2397	5	7023	2516178	2516253	-	alaW	tRNA-Ala (NCBI)
16501	b2398	1	7023	2516489	2516833	+	yfeC	orf, hypothetical protein (VIMSS)
16502	b2399	1	7023	2516835	2517227	+	yfeD	predicted DNA-binding transcriptional regulator (RefSeq)
16503	b2400	1	7023	2517279	2518694	-	gltX	glutamyl-tRNA synthetase (NCBI)
1936754	b2401	5	7023	2518953	2519028	+	valU	tRNA-Val (NCBI)
1936755	b2402	5	7023	2519073	2519148	+	valX	tRNA-Val (NCBI)
1936756	b2403	5	7023	2519195	2519270	+	valY	tRNA-Val (NCBI)
1936757	b2404	5	7023	2519275	2519350	+	lysV	tRNA-Lys (NCBI)
16504	b2405	1	7023	2519615	2520499	-	xapR	DNA-binding transcriptional activator (NCBI)
16505	b2406	1	7023	2520751	2522007	-	xapB	xanthosine transporter (NCBI)
16506	b2407	1	7023	2522067	2522900	-	xapA	purine nucleoside phosphorylase (NCBI)
16507	b2408	1	7023	2523149	2523913	+	yfeN	conserved outer membrane protein (NCBI)
16508	b2409	1	7023	2523952	2524878	-	yfeR	predicted DNA-binding transcriptional regulator (NCBI)
16509	b2410	1	7023	2524968	2525966	+	yfeH	predicted inner membrane protein (NCBI)
1936758	b4546	1	7023	2525963	2526181	-	ypeB	hypothetical protein (NCBI)
16510	b2411	1	7023	2526183	2528198	-	ligA	NAD-dependent DNA ligase LigA (NCBI)
16511	b2412	1	7023	2528269	2529255	-	zipA	cell division protein ZipA (NCBI)
16512	b2413	1	7023	2529485	2530246	+	cysZ	putative sulfate transport protein CysZ (NCBI)
16513	b2414	1	7023	2530431	2531402	+	cysK	cysteine synthase A, O-acetylserine sulfhydrolase A subunit (NCBI)
16514	b2415	1	7023	2531786	2532043	+	ptsH	phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr) (NCBI)
16515	b2416	1	7023	2532088	2533815	+	ptsI	PEP-protein phosphotransferase of PTS system (enzyme I) (NCBI)
16516	b2417	1	7023	2533856	2534365	+	crr	glucose-specific PTS system enzyme IIA component (NCBI)
16517	b2418	1	7023	2534408	2535259	-	pdxK	pyridoxine kinase (NCBI)
16518	b2419	1	7023	2535364	2535738	+	yfeK	hypothetical protein (NCBI)
16519	b2420	1	7023	2535771	2536505	+	yfeS	hypothetical protein (NCBI)
16520	b2421	1	7023	2536694	2537605	-	cysM	cysteine synthase B (O-acetylserine sulfhydrolase B) (NCBI)
16521	b2422	1	7023	2537739	2538836	-	cysA	sulfate/thiosulfate transporter subunit (NCBI)
1936759	b2423	1	7023	2538826	2539701	-	cysW	sulfate/thiosulfate transporter subunit (NCBI)
16523	b2424	1	7023	2539701	2540534	-	cysU	sulfate/thiosulfate transporter subunit (NCBI)
16524	b2425	1	7023	2540534	2541550	-	cysP	thiosulfate transporter subunit (NCBI)
16525	b2426	1	7023	2541854	2542645	-	ucpA	putative oxidoreductase (VIMSS)
16526	b2427	1	7023	2542774	2543631	-	yfeT	predicted DNA-binding transcriptional regulator (NCBI)
16527	b2428	1	7023	2543795	2544691	+	yfeU	N-acetylmuramic acid-6-phosphate etherase (NCBI)
16528	b2429	1	7023	2544695	2546119	+	murP	N-acetylmuramic acid phosphotransfer permease (NCBI)
16529	b2430	1	7023	2546124	2547428	+	b2430	putative beta-lactamase (VIMSS)
16530	b2431	1	7023	2547668	2548567	-	b2431	orf, hypothetical protein (VIMSS)
16531	b2432	1	7023	2548663	2549238	-	yfeY	hypothetical protein (NCBI)
16532	b2433	1	7023	2549299	2549748	-	b2433	orf, hypothetical protein (VIMSS)
16533	b2434	1	7023	2549735	2550160	-	b2434	orf, hypothetical protein (VIMSS)
16534	b2435	1	7023	2550374	2551243	+	amiA	N-acetylmuramoyl-l-alanine amidase I (NCBI)
16535	b2436	1	7023	2551247	2552146	+	hemF	coproporphyrinogen III oxidase (NCBI)
16536	b2437	1	7023	2552152	2553204	-	yfeG	predicted DNA-binding transcriptional regulator (NCBI)
16537	b2438	1	7023	2553250	2553750	-	b2438	orf, hypothetical protein (VIMSS)
16538	b2439	1	7023	2553763	2554422	-	eutL	predicted carboxysome structural protein with predicted role in ethanolamine utilization (NCBI)
16539	b2440	1	7023	2554432	2555319	-	eutC	ethanolamine ammonia-lyase small subunit (NCBI)
16540	b2441	1	7023	2555340	2556701	-	eutB	ethanolamine ammonia-lyase, heavy chain (VIMSS)
16541	b2442	1	7023	2556880	2558088	+	intZ	CPZ-55 prophage; predicted integrase (RefSeq)
16542	b2443	1	7023	2558279	2558920	+	yffL	CPZ-55 prophage; predicted protein (NCBI)
16543	b2444	1	7023	2559390	2559635	+	yffM	CPZ-55 prophage; predicted protein (NCBI)
16544	b2445	1	7023	2559647	2560015	+	yffN	CPZ-55 prophage; predicted protein (RefSeq)
16545	b2446	1	7023	2560133	2560549	+	yffO	CPZ-55 prophage; predicted protein (NCBI)
16546	b2447	1	7023	2560546	2561139	+	yffP	CPZ-55 prophage; predicted protein (NCBI)
16547	b2448	1	7023	2561614	2561991	+	yffQ	CPZ-55 prophage; predicted protein (RefSeq)
16548	b2449	1	7023	2562002	2562394	+	yffR	CPZ-55 prophage; predicted protein (NCBI)
16549	b2450	1	7023	2562545	2563354	+	yffS	CPZ-55 prophage; predicted protein (RefSeq)
16550	b2451	1	7023	2563503	2564906	-	eutA	reactivating factor for ethanolamine ammonia lyase (NCBI)
16551	b2452	1	7023	2564903	2566129	-	eutH	predicted inner membrane protein (NCBI)
16552	b2453	1	7023	2566346	2567533	-	eutG	ethanolamine utilization; homolog of Salmonella enzyme, similar to iron-containing alcohol dehydrogenase (VIMSS)
16553	b2454	1	7023	2567523	2568359	-	eutJ	predicted chaperonin, ethanolamine utilization protein (NCBI)
16554	b2455	1	7023	2568370	2569773	-	eutE	predicted aldehyde dehydrogenase, ethanolamine utilization protein (NCBI)
16555	b2456	1	7023	2569785	2570072	-	cchB	predicted carboxysome structural protein, ethanolamine utilization protein (NCBI)
16556	b2457	1	7023	2570179	2570472	-	cchA	detox protein (VIMSS)
16557	b2458	1	7023	2570511	2571527	-	eutI	predicted phosphotransacetylase subunit (NCBI)
16558	b2459	1	7023	2571524	2572327	-	eutT	predicted cobalamin adenosyltransferase in ethanolamine utilization (NCBI)
16559	b2460	1	7023	2572324	2573025	-	eutQ	hypothetical protein (NCBI)
16560	b2461	1	7023	2573000	2573479	-	eutP	conserved protein with nucleoside triphosphate hydrolase domain (NCBI)
16561	b2462	1	7023	2573492	2573827	-	b2462	orf, hypothetical protein (VIMSS)
16562	b2463	1	7023	2574120	2576399	-	maeB	malic enzyme (NCBI)
16563	b2464	1	7023	2576688	2577638	+	talA	transaldolase A (NCBI)
16564	b2465	1	7023	2577658	2579661	+	tktB	transketolase 2, thiamin-binding (NCBI)
16565	b2466	1	7023	2579756	2580799	-	ypfG	hypothetical protein (NCBI)
16566	b2467	1	7023	2580925	2581500	-	yffH	predicted NUDIX hydrolase (NCBI)
16567	b2468	1	7023	2581568	2583547	-	aegA	fused predicted oxidoreductase: FeS binding subunit/NAD/FAD-binding subunit (NCBI)
16568	b2469	1	7023	2583753	2585453	+	narQ	sensory histidine kinase in two-component regulatory system with NarP (NarL) (NCBI)
16569	b2470	1	7023	2585617	2588730	+	acrD	aminoglycoside/multidrug efflux system (NCBI)
3446198	b4606	1	7023	2588829	2588888	-	ypfM	hypothetical protein (RefSeq)
16570	b2471	1	7023	2589269	2589625	+	yffB	hypothetical protein (NCBI)
16571	b2472	1	7023	2589629	2590756	+	dapE	succinyl-diaminopimelate desuccinylase (NCBI)
1936770	b4547	1	7023	2590784	2590984	+	ypfN	hypothetical protein (NCBI)
16572	b2473	1	7023	2591094	2591792	-	ypfH	orf, hypothetical protein (VIMSS)
16573	b2474	1	7023	2591866	2593881	-	ypfI	predicted hydrolase (NCBI)
16574	b2475	1	7023	2593896	2594759	-	ypfJ	hypothetical protein (NCBI)
16575	b2476	1	7023	2594927	2595640	-	purC	phosphoribosylaminoimidazole-succinocarboxamidesynthase (NCBI)
16576	b2477	1	7023	2595853	2596887	-	nlpB	lipoprotein-34 (VIMSS)
16577	b2478	1	7023	2596904	2597782	-	dapA	dihydrodipicolinate synthase (NCBI)
16578	b2479	1	7023	2597928	2598500	+	gcvR	transcriptional regulation of gcv operon (VIMSS)
16579	b2480	1	7023	2598500	2598970	+	bcp	thioredoxin-dependent thiol peroxidase (NCBI)
16580	b2481	1	7023	2599223	2599840	+	hyfA	hydrogenase 4 Fe-S subunit (VIMSS)
16581	b2482	1	7023	2599840	2601858	+	hyfB	NADH dehydrogenase subunit N (NCBI)
16582	b2483	1	7023	2601869	2602816	+	hyfC	hydrogenase 4 membrane subunit (VIMSS)
16583	b2484	1	7023	2602833	2604272	+	hyfD	hydrogenase 4 membrane subunit (NCBI)
16584	b2485	1	7023	2604284	2604934	+	hyfE	hydrogenase 4, membrane subunit (NCBI)
16585	b2486	1	7023	2604939	2606519	+	hyfF	NADH dehydrogenase subunit N (NCBI)
16586	b2487	1	7023	2606509	2608176	+	hyfG	hydrogenase 4, subunit (NCBI)
16587	b2488	1	7023	2608186	2608731	+	hyfH	hydrogenase 4, Fe-S subunit (NCBI)
16588	b2489	1	7023	2608728	2609486	+	hyfI	hydrogenase 4, Fe-S subunit (NCBI)
16589	b2490	1	7023	2609479	2609892	+	b2490	putative protein processing element (VIMSS)
16590	b2491	1	7023	2609922	2611934	+	hyfR	putative 2-component regulator, interaction with sigma 54 (VIMSS)
16591	b2492	1	7023	2611956	2612804	+	focB	predicted formate transporter (NCBI)
16592	b2493	1	7023	2612842	2613903	-	yfgO	predicted inner membrane protein (NCBI)
16593	b2494	1	7023	2614116	2615579	+	yfgC	predicted peptidase (NCBI)
16594	b2495	1	7023	2615600	2615959	+	yfgD	predicted oxidoreductase (NCBI)
16595	b2496	1	7023	2616097	2616798	-	hda	ATPase regulatory factor involved in DnaA inactivation (RefSeq)
16596	b2497	1	7023	2616893	2618182	-	uraA	uracil transporter (NCBI)
16597	b2498	1	7023	2618268	2618894	-	upp	uracil phosphoribosyltransferase (VIMSS)
16598	b2499	1	7023	2619219	2620256	+	purM	phosphoribosylaminoimidazole synthetase (NCBI)
16599	b2500	1	7023	2620256	2620894	+	purN	phosphoribosylglycinamide formyltransferase (NCBI)
16600	b2501	1	7023	2621066	2623132	+	ppk	polyphosphate kinase (NCBI)
16601	b2502	1	7023	2623137	2624678	+	ppx	exopolyphosphatase (NCBI)
16602	b2503	1	7023	2624717	2626960	-	yfgF	predicted inner membrane protein (NCBI)
16603	b2504	1	7023	2627312	2627503	+	yfgG	hypothetical protein (NCBI)
16604	b2505	1	7023	2627814	2628332	+	yfgH	predicted outer membrane lipoprotein (NCBI)
16605	b2506	1	7023	2628348	2628887	+	yfgI	hypothetical protein (NCBI)
16606	b2507	1	7023	2628980	2630557	-	guaA	bifunctional GMP synthase/glutamine amidotransferase protein (NCBI)
16607	b2508	1	7023	2630626	2632092	-	guaB	inositol-5-monophosphate dehydrogenase (NCBI)
16608	b2509	1	7023	2632254	2633624	+	xseA	exodeoxyribonuclease VII large subunit (NCBI)
16609	b2510	1	7023	2633621	2633836	-	b2510	orf, hypothetical protein (VIMSS)
16610	b2511	1	7023	2633906	2635378	-	b2511	putative GTP-binding factor (VIMSS)
16611	b2512	1	7023	2635496	2636674	-	yfgL	protein assembly complex, lipoprotein component (NCBI)
16612	b2513	1	7023	2636685	2637305	-	yfgM	hypothetical protein (NCBI)
16613	b2514	1	7023	2637323	2638597	-	hisS	histidyl-tRNA synthetase (NCBI)
16614	b2515	1	7023	2638708	2639826	-	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (NCBI)
16615	b2516	1	7023	2639853	2640866	-	yfgA	hypothetical protein (NCBI)
16616	b2517	1	7023	2641151	2642305	-	yfgB	predicted enzyme (NCBI)
16617	b2518	1	7023	2642455	2642886	-	ndk	nucleoside diphosphate kinase (NCBI)
16618	b2519	1	7023	2643035	2645347	-	pbpC	fused transglycosylase/transpeptidase (NCBI)
16619	b2520	1	7023	2645348	2650309	-	yfhM	hypothetical protein (NCBI)
16620	b2521	1	7023	2650516	2651361	+	sseA	putative thiosulfate sulfurtransferase (VIMSS)
1936782	b4440	6	7023	2651877	2652180	+	ryfA	unknown RNA (NCBI)
16621	b2522	1	7023	2652179	2652955	-	sseB	enhanced serine sensitivity (VIMSS)
16622	b2523	1	7023	2653097	2654380	-	pepB	putative peptidase (VIMSS)
16623	b2524	1	7023	2654558	2654758	-	yfhJ	hypothetical protein (NCBI)
16624	b2525	1	7023	2654770	2655105	-	fdx	[2Fe-2S] ferredoxin (NCBI)
16625	b2526	1	7023	2655107	2656957	-	hscA	chaperone protein HscA (NCBI)
16626	b2527	1	7023	2656974	2657489	-	hscB	co-chaperone HscB (NCBI)
16627	b2528	1	7023	2657585	2657908	-	iscA	iron-sulfur cluster assembly protein (NCBI)
16628	b2529	1	7023	2657925	2658311	-	iscU	scaffold protein (NCBI)
1936785	b2530	1	7023	2658339	2659553	-	iscS	cysteine desulfurase (NCBI)
16630	b2531	1	7023	2659665	2660153	-	iscR	DNA-binding transcriptional repressor (NCBI)
16631	b2532	1	7023	2660605	2661345	-	yfhQ	predicted methyltransferase (NCBI)
16632	b2533	1	7023	2661464	2662267	+	suhB	inositol monophosphatase (NCBI)
16633	b2534	1	7023	2662412	2663266	+	yfhR	predicted peptidase (RefSeq)
16634	b2535	1	7023	2663457	2664737	+	csiE	orf, hypothetical protein (VIMSS)
16635	b2536	1	7023	2664729	2665868	-	hcaT	predicted 3-phenylpropionic transporter (NCBI)
16636	b2537	1	7023	2666028	2666918	-	hcaR	DNA-binding transcriptional activator of 3-phenylpropionic acid catabolism (NCBI)
16637	b2538	1	7023	2667054	2668415	+	hcaE	3-phenylpropionate dioxygenase, large (alpha) subunit (NCBI)
16638	b2539	1	7023	2668412	2668930	+	hcaF	3-phenylpropionate dioxygenase, small (beta) subunit (NCBI)
16639	b2540	1	7023	2668930	2669250	+	hcaC	3-phenylpropionate dioxygenase, predicted ferredoxin subunit (NCBI)
16640	b2541	1	7023	2669247	2670059	+	hcaB	2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase (NCBI)
16641	b2542	1	7023	2670069	2671271	+	hcaD	phenylpropionate dioxygenase, ferredoxin reductase subunit (NCBI)
16642	b2543	1	7023	2671368	2671790	+	yphA	predicted inner membrane protein (RefSeq)
16643	b2544	1	7023	2671838	2672710	-	yphB	hypothetical protein (NCBI)
16644	b2545	1	7023	2672722	2673783	-	yphC	putative oxidoreductase (VIMSS)
16645	b2546	1	7023	2673849	2674847	-	yphD	predicted sugar transporter subunit: membrane component of ABC superfamily (NCBI)
16646	b2547	1	7023	2674872	2676383	-	yphE	fused predicted sugar transporter subunits of ABC superfamily: ATP-binding components (NCBI)
16647	b2548	1	7023	2676406	2677389	-	yphF	predicted sugar transporter subunit: periplasmic-binding component of ABC superfamily (NCBI)
16648	b2549	1	7023	2677486	2680767	-	yphG	orf, hypothetical protein (VIMSS)
16649	b2550	1	7023	2680885	2682078	+	yphH	putative NAGC-like transcriptional regulator (VIMSS)
16650	b2551	1	7023	2682276	2683529	-	glyA	serine hydroxymethyltransferase (NCBI)
16651	b2552	1	7023	2683857	2685047	+	hmp	fused nitric oxide dioxygenase/dihydropteridine reductase 2 (NCBI)
16652	b2553	1	7023	2685092	2685430	-	glnB	regulatory protein P-II for glutamine synthetase (NCBI)
16653	b2554	1	7023	2685491	2686825	-	yfhA	predicted DNA-binding response regulator in two-component system (NCBI)
16654	b2555	1	7023	2686815	2687528	-	yfhG	hypothetical protein (NCBI)
16655	b2556	1	7023	2687693	2689120	-	yfhK	putative 2-component sensor protein (VIMSS)
1936793	b4441	6	7023	2689179	2689362	-	glmY	sRNA activator of glmS mRNA (RefSeq)
1936794	b2557	1	7023	2689678	2693565	-	purL	phosphoribosylformylglycinamidine synthase (NCBI)
16657	b2558	1	7023	2693823	2695379	+	mltF	predicted periplasmic binding protein/transglycosylase (RefSeq)
16658	b2559	1	7023	2695376	2695879	-	tadA	tRNA-specific adenosine deaminase (RefSeq)
16659	b2560	1	7023	2695937	2696572	-	yfhB	orf, hypothetical protein (VIMSS)
16660	b2561	1	7023	2696781	2697629	+	yfhH	orf, hypothetical protein (VIMSS)
16661	b2562	1	7023	2697685	2697945	+	yfhL	predicted 4Fe-4S cluster-containing protein (NCBI)
7497360	b4687	1	7023	2698139	2698219	-	shoB	toxic membrane protein (RefSeq)
3446200	b4608	6	7023	2698542	2698618	+	ryfC	Novel sRNA, function unknown (RefSeq)
16662	b2563	1	7023	2698640	2699020	-	acpS	4'-phosphopantetheinyl transferase (NCBI)
16663	b2564	1	7023	2699020	2699751	-	pdxJ	pyridoxal phosphate biosynthetic protein (NCBI)
16664	b2565	1	7023	2699763	2700491	-	recO	DNA repair protein RecO (NCBI)
16665	b2566	1	7023	2700503	2701408	-	era	GTP-binding protein Era (NCBI)
16666	b2567	1	7023	2701405	2702085	-	rnc	ribonuclease III (NCBI)
16667	b2568	1	7023	2702357	2703331	-	lepB	leader peptidase (signal peptidase I) (NCBI)
16668	b2569	1	7023	2703347	2705146	-	lepA	GTP-binding protein LepA (NCBI)
16669	b2570	1	7023	2705344	2705823	-	rseC	RseC protein involved in reduction of the SoxR iron-sulfur cluster (NCBI)
16670	b2571	1	7023	2705820	2706776	-	rseB	periplasmic negative regulator of sigmaE (NCBI)
16671	b2572	1	7023	2706776	2707426	-	rseA	anti-sigma factor (NCBI)
16672	b2573	1	7023	2707459	2708034	-	rpoE	RNA polymerase, sigma 24 (sigma E) factor (NCBI)
16673	b2574	1	7023	2708442	2710064	+	nadB	L-aspartate oxidase (NCBI)
16674	b2575	1	7023	2710049	2710786	-	yfiC	putative enzyme (VIMSS)
16675	b2576	1	7023	2710918	2712252	+	srmB	ATP-dependent RNA helicase (NCBI)
16676	b2577	1	7023	2712461	2713342	-	yfiE	putative transcriptional regulator LYSR-type (VIMSS)
16677	b2578	1	7023	2713445	2714032	+	yfiK	neutral amino-acid efflux system (NCBI)
16678	b2579	1	7023	2714088	2714471	-	yfiD	pyruvate formate lyase subunit (NCBI)
16679	b2580	1	7023	2714776	2715465	+	ung	uracil-DNA glycosylase (NCBI)
16680	b2581	1	7023	2715513	2716550	-	yfiF	predicted methyltransferase (NCBI)
16681	b2582	1	7023	2716757	2717176	+	trxC	thioredoxin 2 (NCBI)
16682	b2583	1	7023	2717245	2717943	+	yfiP	orf, hypothetical protein (VIMSS)
16683	b2584	1	7023	2717975	2720635	+	yfiQ	fused predicted acyl-CoA synthetase: NAD(P)-binding subunit/ATP-binding subunit (NCBI)
16684	b2585	1	7023	2720749	2722104	+	pssA	phosphatidylserine synthase; phospholipid synthesis (VIMSS)
16685	b2586	1	7023	2722150	2722473	+	yfiM	predicted protein (RefSeq)
16686	b2587	1	7023	2722470	2723768	-	kgtP	alpha-ketoglutarate transporter (NCBI)
1936801	b2588	4	7023	2724091	2724210	-	rrfG	5S ribosomal RNA (NCBI)
1936802	b2589	2	7023	2724303	2727206	-	rrlG	23S ribosomal RNA (NCBI)
1936803	b2590	5	7023	2727391	2727466	-	gltW	tRNA-Glu (NCBI)
1936804	b2591	3	7023	2727638	2729179	-	rrsG	16S ribosomal RNA (NCBI)
16687	b2592	1	7023	2729622	2732195	-	clpB	protein disaggregation chaperone (NCBI)
3446201	b4609	6	7023	2732175	2732317	-	ryfD	Novel sRNA, function unknown (RefSeq)
16688	b2593	1	7023	2732325	2733056	-	yfiH	hypothetical protein (NCBI)
16689	b2594	1	7023	2733053	2734033	-	rluD	23S rRNA pseudouridine synthase (NCBI)
16690	b2595	1	7023	2734168	2734905	+	yfiO	predicted lipoprotein (NCBI)
16692	b2597	1	7023	2735176	2735517	+	yfiA	cold shock protein associated with 30S ribosomal subunit (NCBI)
16693	b2598	1	7023	2735621	2735668	+	pheL	pheA gene leader peptide (NCBI)
16694	b2599	1	7023	2735767	2736927	+	pheA	fused chorismate mutase P/prephenate dehydratase (NCBI)
16695	b2600	1	7023	2736970	2738091	-	tyrA	fused chorismate mutase T/prephenate dehydrogenase (NCBI)
16696	b2601	1	7023	2738102	2739172	-	aroF	3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible (NCBI)
16697	b2602	1	7023	2739382	2739747	+	yfiL	orf, hypothetical protein (VIMSS)
16698	b2603	1	7023	2739897	2740415	+	yfiR	hypothetical protein (NCBI)
16699	b2604	1	7023	2740405	2741631	+	yfiN	predicted diguanylate cyclase (NCBI)
16700	b2605	1	7023	2741647	2742129	+	yfiB	predicted outer membrane lipoprotein (NCBI)
16701	b2606	1	7023	2742205	2742552	-	rplS	50S ribosomal protein L19 (NCBI)
16702	b2607	1	7023	2742594	2743361	-	trmD	tRNA (guanine-N(1)-)-methyltransferase (NCBI)
16703	b2608	1	7023	2743392	2743940	-	yfjA	orf, hypothetical protein (VIMSS)
16704	b2609	1	7023	2743959	2744207	-	rpsP	30S ribosomal protein S16 (NCBI)
16705	b2610	1	7023	2744456	2745817	-	ffh	Signal Recognition Particle (SRP) component with 4.5S RNA (ffs) (NCBI)
16706	b2611	1	7023	2745984	2746775	+	ypjD	predicted inner membrane protein (RefSeq)
1936808	b4461	1	7023	2746796	2748082	+	yfjD	predicted inner membrane protein (RefSeq)
16708	b2614	1	7023	2748137	2748730	-	grpE	heat shock protein (NCBI)
16709	b2615	1	7023	2748853	2749731	+	yfjB	inorganic polyphosphate/ATP-NAD kinase (NCBI)
1936809	b2616	1	7023	2749817	2751478	+	recN	recombination and repair protein (NCBI)
16711	b2617	1	7023	2751627	2751968	+	smpA	small membrane protein A (VIMSS)
16712	b2618	1	7023	2752030	2752320	-	b2618	orf, hypothetical protein (VIMSS)
16713	b2619	1	7023	2752310	2752786	-	yfjG	hypothetical protein (NCBI)
16714	b2620	1	7023	2752918	2753400	+	smpB	SsrA-binding protein (NCBI)
1936812	b2621	6	7023	2753615	2753977	+	ssrA	10Sa RNA SsrA (NCBI)
16715	b2622	1	7023	2754181	2755422	+	intA	CP4-57 prophage; integrase (NCBI)
16716	b2623	1	7023	2755666	2756622	-	yfjH	CP4-57 prophage; predicted protein (NCBI)
16717	b2624	1	7023	2756666	2756878	+	alpA	CP4-57 prophage; DNA-binding transcriptional activator (NCBI)
16718	b2625	1	7023	2757007	2758416	+	yfjI	CP4-57 prophage; predicted protein (NCBI)
16719	b2626	1	7023	2758569	2759195	+	yfjJ	CP4-57 prophage; predicted protein (NCBI)
16720	b2627	1	7023	2759373	2761562	-	yfjK	CP4-57 prophage; conserved protein (NCBI)
16721	b2628	1	7023	2761559	2763175	-	yfjL	CP4-57 prophage; predicted protein (NCBI)
16722	b2629	1	7023	2763535	2763798	-	yfjM	CP4-57 prophage; predicted protein (NCBI)
16723	b2630	1	7023	2763940	2765013	+	yfjN	CP4-57 prophage; RNase LS (NCBI)
16724	b2631	1	7023	2765006	2765377	+	yfjO	orf, hypothetical protein (VIMSS)
1936814	b2632	1	7023	2765732	2766595	+	yfjP	CP4-57 prophage; predicted GTP-binding protein (NCBI)
16726	b2633	1	7023	2766687	2767508	+	yfjQ	CP4-57 prophage; predicted protein (NCBI)
16727	b2634	1	7023	2767725	2768426	+	yfjR	CP4-57 prophage; predicted DNA-binding transcriptional regulator (NCBI)
1936815	b2635	1	7023	2768467	2768703	+	ypjK	CP4-57 prophage; predicted inner membrane protein (NCBI)
16728	b2636	1	7023	2768703	2769146	+	b2636	orf, hypothetical protein (VIMSS)
16729	b2637	1	7023	2769170	2769637	+	yfjT	CP4-57 prophage; predicted protein (NCBI)
